4/1/2024 20:35:15 [Information] Stepper Motor Controller Application Started.
4/1/2024 20:35:15 [Information] Version:2.0.0.37056 (4/1/2024 20:35:15)
4/1/2024 20:35:15 [Information] Opened Serial Port at: COM4, 9600
4/1/2024 20:38:29 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:29 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:29 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:29 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:29 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:29 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:29 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:29 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:29 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:29 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:00 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:30 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:01 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:31 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:02 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:32 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:03 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:33 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:04 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:34 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:05 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:35 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:06 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:36 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:37 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:37 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:37 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:37 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:37 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:37 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:37 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:37 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:37 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:37 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:37 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:37 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:37 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:37 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:37 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:37 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:37 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:37 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:37 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:37 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:37 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:37 [Information] Time remaining: 00:00:07 targetEndTime = 08:39:01
4/1/2024 20:38:37 [Information] Time remaining: 00:00:08 targetEndTime = 08:39:01
4/1/2024 20:38:37 [Information] Time remaining: 00:00:08 targetEndTime = 08:39:01
4/1/2024 20:38:37 [Information] Time remaining: 00:00:08 targetEndTime = 08:39:01
4/1/2024 20:38:37 [Information] Time remaining: 00:00:08 targetEndTime = 08:39:01
